,URL,Dinosaur,Height,Weight
359,https://en.wikipedia.org/wiki/Chirostenotes,Chirostenotes,-,-
360,https://en.wikipedia.org/wiki/Choconsaurus,Choconsaurus,-,-
361,https://en.wikipedia.org/wiki/Chondrosteosaurus,Chondrosteosaurus,-,-
362,https://en.wikipedia.org/wiki/Choyrodon,Choyrodon,-,-
363,https://en.wikipedia.org/wiki/Chromogisaurus,Chromogisaurus,-,-
364,https://en.wikipedia.org/wiki/Chuandongocoelurus,Chuandongocoelurus,-,-
365,https://en.wikipedia.org/wiki/Chuanjiesaurus,Chuanjiesaurus,25 meters,-
366,https://en.wikipedia.org/wiki/Chuanqilong,Chuanqilong,-,450 kilograms
367,https://en.wikipedia.org/wiki/Chubutisaurus,Chubutisaurus,18 meters,12 tonnes
368,https://en.wikipedia.org/wiki/Chungkingosaurus,Chungkingosaurus,-,-
369,https://en.wikipedia.org/wiki/Chuxiongosaurus,Chuxiongosaurus,-,-
370,https://en.wikipedia.org/wiki/Cinizasaurus,Cinizasaurus,-,-
371,https://en.wikipedia.org/wiki/Cionodon,Cionodon,-,-
372,https://en.wikipedia.org/wiki/Citipati,Citipati,5 meters,-
373,https://en.wikipedia.org/wiki/Citipes,Citipes,-,-
374,https://en.wikipedia.org/wiki/Cladeiodon,Cladeiodon,2 meters,-
375,https://en.wikipedia.org/wiki/Rauisuchia,rauisuchian,-,-
376,https://en.wikipedia.org/wiki/Teratosaurus,Teratosaurus,2 meters,-
377,https://en.wikipedia.org/wiki/Claorhynchus,Claorhynchus,-,-
378,https://en.wikipedia.org/wiki/Claosaurus,Claosaurus,5 meters,-
379,https://en.wikipedia.org/wiki/Clarencea,Clarencea,-,-
380,https://en.wikipedia.org/wiki/Sphenosuchia,sphenosuchian,-,-
381,https://en.wikipedia.org/wiki/Sphenosuchus,Sphenosuchus,-,-
382,https://en.wikipedia.org/wiki/Clasmodosaurus,Clasmodosaurus,-,-
383,https://en.wikipedia.org/wiki/Clepsysaurus,Clepsysaurus,-,-
384,https://en.wikipedia.org/wiki/Palaeosaurus,Palaeosaurus,-,-
385,https://en.wikipedia.org/wiki/Coahuilaceratops,Coahuilaceratops,8 meters,-
386,https://en.wikipedia.org/wiki/Coelophysis,Coelophysis,-,-
387,https://en.wikipedia.org/wiki/Coelosaurus,Coelosaurus,-,-
388,https://en.wikipedia.org/wiki/Coeluroides,Coeluroides,-,-
389,https://en.wikipedia.org/wiki/Coelurosauravus,Coelurosauravus,-,-
390,https://en.wikipedia.org/wiki/Diapsid,diapsid,-,-
391,https://en.wikipedia.org/wiki/Coelurus,Coelurus,4 meters,20 kilograms
392,https://en.wikipedia.org/wiki/Colepiocephale,Colepiocephale,-,-
393,https://en.wikipedia.org/wiki/Coloradia_(dinosaur),Coloradia,-,-
394,https://en.wikipedia.org/wiki/Coloradisaurus,Coloradisaurus,-,-
395,https://en.wikipedia.org/wiki/Colossosaurus,Colossosaurus,24 meters,-
396,https://en.wikipedia.org/wiki/Pelorosaurus,Pelorosaurus,24 meters,-
397,https://en.wikipedia.org/wiki/Comahuesaurus,Comahuesaurus,-,-
398,https://en.wikipedia.org/wiki/Comanchesaurus,Comanchesaurus,-,-
399,https://en.wikipedia.org/wiki/Compsognathus,Compsognathus,-,-
400,https://en.wikipedia.org/wiki/Cleveland_Museum_of_Natural_History,Cleveland Museum of Natural History,-,-
401,https://en.wikipedia.org/wiki/Compsosuchus,Compsosuchus,-,-
402,https://en.wikipedia.org/wiki/Concavenator,Concavenator,-,-
403,https://en.wikipedia.org/wiki/Conchoraptor,Conchoraptor,2 meters,-
404,https://en.wikipedia.org/wiki/Condorraptor,Condorraptor,5 meters,65 tonnes
405,https://en.wikipedia.org/wiki/Convolosaurus,Convolosaurus,-,-
406,https://en.wikipedia.org/wiki/Coronosaurus,Coronosaurus,-,2 tonnes
407,https://en.wikipedia.org/wiki/Corythoraptor,Corythoraptor,-,-
408,https://en.wikipedia.org/wiki/Corythosaurus,Corythosaurus,-,-
409,https://en.wikipedia.org/wiki/Craspedodon,Craspedodon,-,-
410,https://en.wikipedia.org/wiki/Crataeomus,Crataeomus,-,-
411,https://en.wikipedia.org/wiki/Struthiosaurus,Struthiosaurus,-,-
412,https://en.wikipedia.org/wiki/Craterosaurus,Craterosaurus,-,-
413,https://en.wikipedia.org/wiki/Creosaurus,Creosaurus,5 meters,-
414,https://en.wikipedia.org/wiki/Crichtonpelta,Crichtonpelta,-,-
415,https://en.wikipedia.org/wiki/Crichtonsaurus,Crichtonsaurus,-,-
416,https://en.wikipedia.org/wiki/Cristatusaurus,Cristatusaurus,-,-
417,https://en.wikipedia.org/wiki/Crittendenceratops,Crittendenceratops,-,-
418,https://en.wikipedia.org/wiki/Crosbysaurus,Crosbysaurus,-,-
419,https://en.wikipedia.org/wiki/Cruxicheiros,Cruxicheiros,-,-
420,https://en.wikipedia.org/wiki/Cryolophosaurus,Cryolophosaurus,-,465 kilograms
421,https://en.wikipedia.org/wiki/Cryptodraco,Cryptodraco,-,-
422,https://en.wikipedia.org/wiki/Cryptosaurus,Cryptosaurus,-,-
423,https://en.wikipedia.org/wiki/Cryptoraptor,Cryptoraptor,-,-
424,https://en.wikipedia.org/wiki/Cryptovolans,Cryptovolans,-,-
425,https://en.wikipedia.org/wiki/Cumnoria,Cumnoria,-,-
426,https://en.wikipedia.org/wiki/Deinocheirus,Deinocheirus,-,-
427,https://en.wikipedia.org/wiki/Daanosaurus,Daanosaurus,-,-
428,https://en.wikipedia.org/wiki/Dacentrurus,Dacentrurus,-,-
429,https://en.wikipedia.org/wiki/Dachongosaurus,Dachongosaurus,-,-
430,https://en.wikipedia.org/wiki/Daemonosaurus,Daemonosaurus,-,-
431,https://en.wikipedia.org/wiki/Dahalokely,Dahalokely,-,-
432,https://en.wikipedia.org/wiki/Dakotadon,Dakotadon,-,-
433,https://en.wikipedia.org/wiki/Dakotaraptor,Dakotaraptor,-,-
434,https://en.wikipedia.org/wiki/Daliansaurus,Daliansaurus,-,-
435,https://en.wikipedia.org/wiki/Damalasaurus,Damalasaurus,-,-
436,https://en.wikipedia.org/wiki/Dandakosaurus,Dandakosaurus,10 meters,3 tonnes
437,https://en.wikipedia.org/wiki/Danubiosaurus,Danubiosaurus,-,-
438,https://en.wikipedia.org/wiki/Daptosaurus,Daptosaurus,4 meters,-
439,https://en.wikipedia.org/wiki/Deinonychus,Deinonychus,4 meters,-
440,https://en.wikipedia.org/wiki/Darwinsaurus,Darwinsaurus,-,-
441,https://en.wikipedia.org/wiki/Hypselospinus,Hypselospinus,-,-
442,https://en.wikipedia.org/wiki/Mantellisaurus,Mantellisaurus,-,-
443,https://en.wikipedia.org/wiki/Dashanpusaurus,Dashanpusaurus,-,-
444,https://en.wikipedia.org/wiki/Daspletosaurus,Daspletosaurus,-,-
445,https://en.wikipedia.org/wiki/Dasygnathoides,Dasygnathus,-,-
446,https://en.wikipedia.org/wiki/Ornithosuchus,Ornithosuchus,-,-
447,https://en.wikipedia.org/wiki/Datanglong,Datanglong,-,-
448,https://en.wikipedia.org/wiki/Datonglong,Datonglong,-,-
449,https://en.wikipedia.org/wiki/Datousaurus,Datousaurus,-,-
450,https://en.wikipedia.org/wiki/Daurosaurus,Daurosaurus,5 meters,-
451,https://en.wikipedia.org/wiki/Kulindadromeus,Kulindadromeus,5 meters,-
452,https://en.wikipedia.org/wiki/Daxiatitan,Daxiatitan,30 meters,-
453,https://en.wikipedia.org/wiki/Deinodon,Deinodon,-,-
454,https://en.wikipedia.org/wiki/Gorgosaurus,Gorgosaurus,-,-
455,https://en.wikipedia.org/wiki/Delapparentia,Delapparentia,-,-
456,https://en.wikipedia.org/wiki/Iguanodon,Iguanodon,-,-
457,https://en.wikipedia.org/wiki/Deltadromeus,Deltadromeus,8 meters,1050 kilograms
458,https://en.wikipedia.org/wiki/Demandasaurus,Demandasaurus,-,-
459,https://en.wikipedia.org/wiki/Denversaurus,Denversaurus,-,-
460,https://en.wikipedia.org/wiki/Deuterosaurus,Deuterosaurus,6 meters,-
461,https://en.wikipedia.org/wiki/Therapsid,therapsid,-,-
462,https://en.wikipedia.org/wiki/Diabloceratops,Diabloceratops,-,-
463,https://en.wikipedia.org/wiki/Diamantinasaurus,Diamantinasaurus,-,-
464,https://en.wikipedia.org/wiki/Dianchungosaurus,Dianchungosaurus,-,-
465,https://en.wikipedia.org/wiki/Nedoceratops,Nedoceratops,-,-
466,https://en.wikipedia.org/wiki/Diceratus,Diceratus,9 meters,-
467,https://en.wikipedia.org/wiki/Diclonius,Diclonius,-,-
468,https://en.wikipedia.org/wiki/Dicraeosaurus,Dicraeosaurus,-,-
469,https://en.wikipedia.org/wiki/Didanodon,Didanodon,-,-
470,https://en.wikipedia.org/wiki/Lambeosaurus,Lambeosaurus,-,-
471,https://en.wikipedia.org/wiki/Dilong_paradoxus,Dilong,-,-
472,https://en.wikipedia.org/wiki/Dilophosaurus,Dilophosaurus,-,-
473,https://en.wikipedia.org/wiki/Diluvicursor,Diluvicursor,-,-
474,https://en.wikipedia.org/wiki/Dimodosaurus,Dimodosaurus,-,000 kilograms
475,https://en.wikipedia.org/wiki/Plateosaurus,Plateosaurus,-,000 kilograms
476,https://en.wikipedia.org/wiki/Dineobellator,Dineobellator,-,-
477,https://en.wikipedia.org/wiki/Dinheirosaurus,Dinheirosaurus,-,-
478,https://en.wikipedia.org/wiki/Supersaurus,Supersaurus,34 meters,-
479,https://en.wikipedia.org/wiki/Dinodocus,Dinodocus,-,-
480,https://en.wikipedia.org/wiki/Dinosaurus,Dinosaurus,-,-
481,https://en.wikipedia.org/wiki/Dinotyrannus,Dinotyrannus,3 meters,-
482,https://en.wikipedia.org/wiki/Diodorus_(genus),Diodorus,-,-
483,https://en.wikipedia.org/wiki/Diplodocus,Diplodocus,-,-
484,https://en.wikipedia.org/wiki/Diplotomodon,Diplotomodon,-,-
485,https://en.wikipedia.org/wiki/Diracodon,Diracodon,-,-
486,https://en.wikipedia.org/wiki/Stegosaurus,Stegosaurus,-,-
487,https://en.wikipedia.org/wiki/Dolichosuchus,Dolichosuchus,-,-
488,https://en.wikipedia.org/wiki/Dollodon,Dollodon,-,-
489,https://en.wikipedia.org/wiki/Domeykosaurus,Domeykosaurus,-,-
490,https://en.wikipedia.org/wiki/Dongbeititan,Dongbeititan,-,-
491,https://en.wikipedia.org/wiki/Dongyangopelta,Dongyangopelta,-,-
492,https://en.wikipedia.org/wiki/Dongyangosaurus,Dongyangosaurus,-,-
493,https://en.wikipedia.org/wiki/Doratodon,Doratodon,-,-
494,https://en.wikipedia.org/wiki/Doryphorosaurus,Doryphorosaurus,-,-
495,https://en.wikipedia.org/wiki/Kentrosaurus,Kentrosaurus,-,-
496,https://en.wikipedia.org/wiki/Draconyx,Draconyx,-,150 kilograms
497,https://en.wikipedia.org/wiki/Dracopelta,Dracopelta,-,-
498,https://en.wikipedia.org/wiki/Dracoraptor,Dracoraptor,-,-
499,https://en.wikipedia.org/wiki/Dracorex,Dracorex,-,-
500,https://en.wikipedia.org/wiki/Pachycephalosaurus,Pachycephalosaurus,-,-
501,https://en.wikipedia.org/wiki/Dracovenator,Dracovenator,5 meters,400 kilograms
502,https://en.wikipedia.org/wiki/Dravidosaurus,Dravidosaurus,-,-
503,https://en.wikipedia.org/wiki/Plesiosaur,plesiosaur,-,-
504,https://en.wikipedia.org/wiki/Dreadnoughtus,Dreadnoughtus,-,-
505,https://en.wikipedia.org/wiki/Drinker_(dinosaur),Drinker,2 meters,10 kilograms
506,https://en.wikipedia.org/wiki/Nanosaurus,Nanosaurus,2 meters,10 kilograms
507,https://en.wikipedia.org/wiki/Dromaeosauroides,Dromaeosauroides,-,40 kilograms
508,https://en.wikipedia.org/wiki/Dromaeosaurus,Dromaeosaurus,-,-
509,https://en.wikipedia.org/wiki/Dromiceiomimus,Dromiceiomimus,-,-
510,https://en.wikipedia.org/wiki/Ornithomimus,Ornithomimus,-,-
511,https://en.wikipedia.org/wiki/Dromicosaurus,Dromicosaurus,-,-
512,https://en.wikipedia.org/wiki/Drusilasaura,Drusilasaura,-,-
513,https://en.wikipedia.org/wiki/Dryosaurus,Dryosaurus,-,-
514,https://en.wikipedia.org/wiki/Dryptosauroides,Dryptosauroides,10 meters,5 tonnes
515,https://en.wikipedia.org/wiki/Dryptosaurus,Dryptosaurus,-,-
516,https://en.wikipedia.org/wiki/Dubreuillosaurus,Dubreuillosaurus,-,-
517,https://en.wikipedia.org/wiki/Duranteceratops,Duranteceratops,-,-
518,https://en.wikipedia.org/wiki/Duriatitan,Duriatitan,25 meters,-
519,https://en.wikipedia.org/wiki/Duriavenator,Duriavenator,7 meters,-
520,https://en.wikipedia.org/wiki/Dynamosaurus,Dynamosaurus,3 meters,-
521,https://en.wikipedia.org/wiki/Dynamoterror,Dynamoterror,-,-
522,https://en.wikipedia.org/wiki/Dyoplosaurus,Dyoplosaurus,-,-
523,https://en.wikipedia.org/wiki/Dysalotosaurus,Dysalotosaurus,-,-
524,https://en.wikipedia.org/wiki/Dysganus,Dysganus,-,-
525,https://en.wikipedia.org/wiki/Dyslocosaurus,Dyslocosaurus,-,-
526,https://en.wikipedia.org/wiki/Dystrophaeus,Dystrophaeus,-,12 tonnes
527,https://en.wikipedia.org/wiki/Dystylosaurus,Dystylosaurus,34 meters,-
528,https://en.wikipedia.org/wiki/Echinodon,Echinodon,-,-
529,https://en.wikipedia.org/wiki/Eoraptor,Eoraptor,-,-
530,https://en.wikipedia.org/wiki/Edmarka,Edmarka,-,-
531,https://en.wikipedia.org/wiki/Efraasia,Efraasia,-,-
532,https://en.wikipedia.org/wiki/Einiosaurus,Einiosaurus,-,-
533,https://en.wikipedia.org/wiki/Ekrixinatosaurus,Ekrixinatosaurus,-,-
534,https://en.wikipedia.org/wiki/Elachistosuchus,Elachistosuchus,-,-
535,https://en.wikipedia.org/wiki/Sphenodontia,rhynchocephalian,-,-
536,https://en.wikipedia.org/wiki/Elaltitan,Elaltitan,-,-
537,https://en.wikipedia.org/wiki/Elaphrosaurus,Elaphrosaurus,-,-
538,https://en.wikipedia.org/wiki/Elmisaurus,Elmisaurus,-,-
539,https://en.wikipedia.org/wiki/Elopteryx,Elopteryx,-,-
540,https://en.wikipedia.org/wiki/Elosaurus,Elosaurus,-,15 tonnes
541,https://en.wikipedia.org/wiki/Elrhazosaurus,Elrhazosaurus,-,-
542,https://en.wikipedia.org/wiki/Elvisaurus,Elvisaurus,-,465 kilograms
543,https://en.wikipedia.org/wiki/Emausaurus,Emausaurus,-,-
544,https://en.wikipedia.org/wiki/Embasaurus,Embasaurus,-,-
545,https://en.wikipedia.org/wiki/Enigmosaurus,Enigmosaurus,-,-
546,https://en.wikipedia.org/wiki/Eoabelisaurus,Eoabelisaurus,-,-
547,https://en.wikipedia.org/wiki/Eobrontosaurus,Eobrontosaurus,-,15 tonnes
548,https://en.wikipedia.org/wiki/Eocarcharia,Eocarcharia,-,-
549,https://en.wikipedia.org/wiki/Eoceratops,Eoceratops,-,2 tonnes
550,https://en.wikipedia.org/wiki/Eocursor,Eocursor,-,-
551,https://en.wikipedia.org/wiki/Eodromaeus,Eodromaeus,-,-
552,https://en.wikipedia.org/wiki/Eohadrosaurus,Eohadrosaurus,6 meters,-
553,https://en.wikipedia.org/wiki/Eolambia,Eolambia,6 meters,-
554,https://en.wikipedia.org/wiki/Eomamenchisaurus,Eomamenchisaurus,-,-
555,https://en.wikipedia.org/wiki/Eoplophysis,Eoplophysis,-,-
556,https://en.wikipedia.org/wiki/Eosinopteryx,Eosinopteryx,-,-
557,https://en.wikipedia.org/wiki/Eotrachodon,Eotrachodon,-,-
558,https://en.wikipedia.org/wiki/Eotriceratops,Eotriceratops,-,-
559,https://en.wikipedia.org/wiki/Eotyrannus,Eotyrannus,-,-
560,https://en.wikipedia.org/wiki/Eousdryosaurus,Eousdryosaurus,-,-
561,https://en.wikipedia.org/wiki/Epachthosaurus,Epachthosaurus,-,-
562,https://en.wikipedia.org/wiki/Epanterias,Epanterias,-,-
563,https://en.wikipedia.org/wiki/Euoplocephalus,Euoplocephalus,-,-
564,https://en.wikipedia.org/wiki/Ephoenosaurus,Ephoenosaurus,-,-
565,https://en.wikipedia.org/wiki/Machimosaurus,Machimosaurus,-,-
566,https://en.wikipedia.org/wiki/Epichirostenotes,Epichirostenotes,-,-
567,https://en.wikipedia.org/wiki/Epidendrosaurus,Epidendrosaurus,-,-
568,https://en.wikipedia.org/wiki/Scansoriopteryx,Scansoriopteryx,-,-
569,https://en.wikipedia.org/wiki/Epidexipteryx,Epidexipteryx,-,-
570,https://en.wikipedia.org/wiki/Equijubus,Equijubus,-,-
571,https://en.wikipedia.org/wiki/Erectopus,Erectopus,-,-
572,https://en.wikipedia.org/wiki/Erketu,Erketu,-,-
573,https://en.wikipedia.org/wiki/Erliansaurus,Erliansaurus,-,-
574,https://en.wikipedia.org/wiki/Erlikosaurus,Erlikosaurus,-,-
575,https://en.wikipedia.org/wiki/Eshanosaurus,Eshanosaurus,-,-
576,https://en.wikipedia.org/wiki/Euacanthus,Euacanthus,-,-
577,https://en.wikipedia.org/wiki/Polacanthus,Polacanthus,-,-
578,https://en.wikipedia.org/wiki/Eucamerotus,Eucamerotus,-,-
579,https://en.wikipedia.org/wiki/Eucentrosaurus,Eucentrosaurus,-,-
580,https://en.wikipedia.org/wiki/Eucercosaurus,Eucercosaurus,-,-
581,https://en.wikipedia.org/wiki/Eucoelophysis,Eucoelophysis,-,-
582,https://en.wikipedia.org/wiki/Eugongbusaurus,Eugongbusaurus,-,-
583,https://en.wikipedia.org/wiki/Euhelopus,Helopus,-,5 tonnes
584,https://en.wikipedia.org/wiki/Eupodosaurus,Eupodosaurus,-,-
585,https://en.wikipedia.org/wiki/Nothosaur,nothosaur,-,-
586,https://en.wikipedia.org/wiki/Lariosaurus,Lariosaurus,-,-
587,https://en.wikipedia.org/wiki/Eureodon,Eureodon,8 meters,2 tonnes
588,https://en.wikipedia.org/wiki/Tenontosaurus,Tenontosaurus,8 meters,2 tonnes
589,https://en.wikipedia.org/wiki/Eurolimnornis,Eurolimnornis,-,-
590,https://en.wikipedia.org/wiki/Pterosaur,pterosaur,-,-
591,https://en.wikipedia.org/wiki/Euronychodon,Euronychodon,-,-
592,https://en.wikipedia.org/wiki/Europasaurus,Europasaurus,-,-
593,https://en.wikipedia.org/wiki/Europatitan,Europatitan,-,-
594,https://en.wikipedia.org/wiki/Europelta,Europelta,200 meters,-
595,https://en.wikipedia.org/wiki/Euskelosaurus,Euskelosaurus,-,-
596,https://en.wikipedia.org/wiki/Eustreptospondylus,Eustreptospondylus,-,-
597,https://en.wikipedia.org/wiki/Fabrosaurus,Fabrosaurus,-,-
598,https://en.wikipedia.org/wiki/Lesothosaurus,Lesothosaurus,-,-
599,https://en.wikipedia.org/wiki/Falcarius,Falcarius,-,-
600,https://en.wikipedia.org/wiki/Fendusaurus,Fendusaurus,-,-
601,https://en.wikipedia.org/wiki/Fenestrosaurus,Fenestrosaurus,-,-
602,https://en.wikipedia.org/wiki/Oviraptor,Oviraptor,-,-
603,https://en.wikipedia.org/wiki/Ferganasaurus,Ferganasaurus,-,-
604,https://en.wikipedia.org/wiki/Ferganastegos,Ferganastegos,-,-
605,https://en.wikipedia.org/wiki/Ferganocephale,Ferganocephale,-,-
606,https://en.wikipedia.org/wiki/Ferrisaurus,Ferrisaurus,-,-
607,https://en.wikipedia.org/wiki/Foraminacephale,Foraminacephale,-,10 kilograms
608,https://en.wikipedia.org/wiki/Fosterovenator,Fosterovenator,-,-
609,https://en.wikipedia.org/wiki/Fostoria_dhimbangunmal,Fostoria,-,-
610,https://en.wikipedia.org/wiki/Frenguellisaurus,Frenguellisaurus,-,-
611,https://en.wikipedia.org/wiki/Herrerasaurus,Herrerasaurus,-,-
612,https://en.wikipedia.org/wiki/Fruitadens,Fruitadens,-,-
613,https://en.wikipedia.org/wiki/Fukuiraptor,Fukuiraptor,5 meters,-
614,https://en.wikipedia.org/wiki/Fukuisaurus,Fukuisaurus,5 meters,-
615,https://en.wikipedia.org/wiki/Fukuititan,Fukuititan,-,-
616,https://en.wikipedia.org/wiki/Fukuivenator,Fukuivenator,-,-
617,https://en.wikipedia.org/wiki/Fulengia,Fulengia,-,-
618,https://en.wikipedia.org/wiki/Fulgurotherium,Fulgurotherium,-,-
619,https://en.wikipedia.org/wiki/Fushanosaurus,Fushanosaurus,-,-
620,https://en.wikipedia.org/wiki/Fusinasus,Fusinasus,-,-
621,https://en.wikipedia.org/wiki/Fusuisaurus,Fusuisaurus,22 meters,35 tonnes
622,https://en.wikipedia.org/wiki/Futabasaurus_(dinosaur),Futabasaurus,-,-
623,https://en.wikipedia.org/wiki/Futabasaurus,Futabasaurus,-,4 tonnes
624,https://en.wikipedia.org/wiki/Futalognkosaurus,Futalognkosaurus,-,51 tonnes
625,https://en.wikipedia.org/wiki/Gadolosaurus,Gadolosaurus,-,-
626,https://en.wikipedia.org/wiki/Galeamopus,Galeamopus,-,-
627,https://en.wikipedia.org/wiki/Galesaurus,Galesaurus,-,-
628,https://en.wikipedia.org/wiki/Therapsida,therapsid,-,-
629,https://en.wikipedia.org/wiki/Galleonosaurus,Galleonosaurus,-,-
630,https://en.wikipedia.org/wiki/Gallimimus,Gallimimus,-,440 kilograms
631,https://en.wikipedia.org/wiki/Galtonia_(archosaur),Galtonia,-,-
632,https://en.wikipedia.org/wiki/Pseudosuchia,pseudosuchian,-,-
633,https://en.wikipedia.org/wiki/Revueltosaurus,Revueltosaurus,-,-
634,https://en.wikipedia.org/wiki/Galveosaurus,Galveosaurus,-,-
635,https://en.wikipedia.org/wiki/Galvesaurus,Galvesaurus,-,-
636,https://en.wikipedia.org/wiki/Gannansaurus,Gannansaurus,-,-
637,https://en.wikipedia.org/wiki/Gansutitan,Gansutitan,30 meters,-
638,https://en.wikipedia.org/wiki/Ganzhousaurus,Ganzhousaurus,-,-
639,https://en.wikipedia.org/wiki/Gargoyleosaurus,Gargoyleosaurus,-,-
640,https://en.wikipedia.org/wiki/Garudimimus,Garudimimus,-,-
641,https://en.wikipedia.org/wiki/Gasosaurus,Gasosaurus,-,150 kilograms
642,https://en.wikipedia.org/wiki/Gasparinisaura,Gasparinisaura,-,-
643,https://en.wikipedia.org/wiki/Gastonia_(dinosaur),Gastonia,-,-
644,https://en.wikipedia.org/wiki/Gavinosaurus,Gavinosaurus,-,-
645,https://en.wikipedia.org/wiki/Geminiraptor,Geminiraptor,-,-
646,https://en.wikipedia.org/wiki/Genusaurus,Genusaurus,-,6 kilograms
647,https://en.wikipedia.org/wiki/Genyodectes,Genyodectes,25 meters,-
648,https://en.wikipedia.org/wiki/Geranosaurus,Geranosaurus,-,-
649,https://en.wikipedia.org/wiki/Gideonmantellia,Gideonmantellia,-,-
650,https://en.wikipedia.org/wiki/Giganotosaurus,Giganotosaurus,-,-
651,https://en.wikipedia.org/wiki/Gigantoraptor,Gigantoraptor,-,-
652,https://en.wikipedia.org/wiki/Tornieria,Tornieria,-,-
653,https://en.wikipedia.org/wiki/Gigantosaurus,Gigantosaurus,-,-
654,https://en.wikipedia.org/wiki/Gigantoscelus,Gigantoscelus,-,-
655,https://en.wikipedia.org/wiki/Gigantspinosaurus,Gigantspinosaurus,-,-
656,https://en.wikipedia.org/wiki/Gilmoreosaurus,Gilmoreosaurus,-,-
657,https://en.wikipedia.org/wiki/Ginnareemimus,Ginnareemimus,-,-
658,https://en.wikipedia.org/wiki/Kinnareemimus,Kinnareemimus,-,-
659,https://en.wikipedia.org/wiki/Glacialisaurus,Glacialisaurus,-,-
660,https://en.wikipedia.org/wiki/Glishades,Glishades,-,-
661,https://en.wikipedia.org/wiki/Glyptodontopelta,Glyptodontopelta,-,-
662,https://en.wikipedia.org/wiki/Gnathovorax,Gnathovorax,-,-
663,https://en.wikipedia.org/wiki/Gobiceratops,Gobiceratops,-,-
664,https://en.wikipedia.org/wiki/Gobihadros,Gobihadros,-,-
665,https://en.wikipedia.org/wiki/Gobiraptor,Gobiraptor,-,-
666,https://en.wikipedia.org/wiki/Gobisaurus,Gobisaurus,-,-
667,https://en.wikipedia.org/wiki/Gobititan,Gobititan,-,-
668,https://en.wikipedia.org/wiki/Gobivenator,Gobivenator,-,-
669,https://en.wikipedia.org/wiki/Godzillasaurus_(dinosaur),Godzillasaurus,-,-
670,https://en.wikipedia.org/wiki/Gojirasaurus,Gojirasaurus,-,-
671,https://en.wikipedia.org/wiki/Gondwanatitan,Gondwanatitan,-,-
672,https://en.wikipedia.org/wiki/Gongbusaurus,Gongbusaurus,5 meters,-
673,https://en.wikipedia.org/wiki/Gongpoquansaurus,Gongpoquansaurus,-,-
674,https://en.wikipedia.org/wiki/Gongxianosaurus,Gongxianosaurus,-,-
675,https://en.wikipedia.org/wiki/Goyocephale,Goyocephale,-,-
676,https://en.wikipedia.org/wiki/Graciliceratops,Graciliceratops,-,-
677,https://en.wikipedia.org/wiki/Graciliraptor,Graciliraptor,-,-
678,https://en.wikipedia.org/wiki/Gracilisuchus,Gracilisuchus,-,-
679,https://en.wikipedia.org/wiki/Gravitholus,Gravitholus,-,-
680,https://en.wikipedia.org/wiki/Gresslyosaurus,Gresslyosaurus,-,000 kilograms
681,https://en.wikipedia.org/wiki/Griphornis,Griphornis,-,-
682,https://en.wikipedia.org/wiki/Griphosaurus,Griphosaurus,-,-
683,https://en.wikipedia.org/wiki/Gryphoceratops,Gryphoceratops,-,-
684,https://en.wikipedia.org/wiki/Gryponyx,Gryponyx,-,-
685,https://en.wikipedia.org/wiki/Gryposaurus,Gryposaurus,9 meters,-
686,https://en.wikipedia.org/wiki/Gspsaurus,Gspsaurus,-,-
687,https://en.wikipedia.org/wiki/Guaibasaurus,Guaibasaurus,2 meters,-
688,https://en.wikipedia.org/wiki/Gualicho,Gualicho,-,-
689,https://en.wikipedia.org/wiki/Guanlong,Guanlong,-,-
690,https://en.wikipedia.org/wiki/Gwyneddosaurus,Gwyneddosaurus,-,-
691,https://en.wikipedia.org/wiki/Tanystropheus,Tanystropheus,-,-
692,https://en.wikipedia.org/wiki/Gyposaurus,Gyposaurus,-,-
693,https://en.wikipedia.org/wiki/Hadrosauravus,Hadrosauravus,9 meters,-
694,https://en.wikipedia.org/wiki/Haestasaurus,Haestasaurus,-,-
695,https://en.wikipedia.org/wiki/Hagryphus,Hagryphus,-,-
696,https://en.wikipedia.org/wiki/Hallopus,Hallopus,-,-
697,https://en.wikipedia.org/wiki/Halszkaraptor,Halszkaraptor,-,-
698,https://en.wikipedia.org/wiki/Halticosaurus,Halticosaurus,-,-
699,https://en.wikipedia.org/wiki/Hanssuesia,Hanssuesia,-,-
700,https://en.wikipedia.org/wiki/Hanwulosaurus,Hanwulosaurus,-,-
701,https://en.wikipedia.org/wiki/Haplocanthosaurus,Haplocanthosaurus,34 meters,-
702,https://en.wikipedia.org/wiki/Haplocanthus,Haplocanthus,34 meters,-
703,https://en.wikipedia.org/wiki/Haplocheirus,Haplocheirus,2 meters,-
704,https://en.wikipedia.org/wiki/Harpymimus,Harpymimus,-,-
705,https://en.wikipedia.org/wiki/Haya_griva,Haya,-,-
706,https://en.wikipedia.org/wiki/Hecatasaurus,Hecatasaurus,-,-
707,https://en.wikipedia.org/wiki/Telmatosaurus,Telmatosaurus,-,-
708,https://en.wikipedia.org/wiki/Heilongjiangosaurus,Heilongjiangosaurus,-,-
709,https://en.wikipedia.org/wiki/Heishansaurus,Heishansaurus,-,-
710,https://en.wikipedia.org/wiki/Helioceratops,Helioceratops,-,-
711,https://en.wikipedia.org/wiki/Heptasteornis,Heptasteornis,-,-
712,https://en.wikipedia.org/wiki/Herbstosaurus,Herbstosaurus,-,-
